"report_namePKO";"paragraphNumber";"paragraph_ID";"DisarmamentDemobilization";"Reintegration";"ControlSALW";"Demilitarization";"ArmsEmbargo";"CivilianProtection";"HumanRights";"ChildRights";"SexualViolence";"PoliceReform";"MilitaryReform";"Operations_PatrolsInterventions";"Operations_UseOfForce";"JusticeSectorReform";"TransitionalJustice";"PrisonReform";"BorderControl";"Demining";"Resources";"StateAuthority";"StateAdministration";"DemocraticInstitutions";"ElectoralSecurity";"ElectionAssistance";"VoterEducation";"PartyAssistance";"CivilSocietyAssistance";"Media";"PowerSharing";"National_Reconciliation";"LocalReconciliation";"EconomicDevelopment";"HumanitarianRelief";"PublicHealth";"RefugeeAssistance";"Gender";"LegalReform"
"UNOMIG_S/2007/439";33;4940;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";31;4939;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"Advocate"
"UNOMIG_S/2007/439";29;4938;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";28;4937;"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"Monitor,InternationalActor";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";27;4936;"";"";"Monitor,InternationalActor";"Monitor,InternationalActor";"";"";"";"";"";"Monitor,InternationalActor";"Monitor,InternationalActor";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";26;4935;"";"";"";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"Implement,InternationalActor";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";21;4934;"";"";"";"Monitor";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";16;4933;"";"";"";"";"";"";"";"";"";"";"Monitor";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";15;4932;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"";""
"UNOMIG_S/2007/439";14;4931;"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";""
"UNOMIG_S/2007/439";13;4930;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";""
"UNOMIG_S/2007/439";12;4929;"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";11;4928;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2007/439";10;4927;"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/439";9;4926;"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";49;4925;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";48;4924;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";44;4923;"";"";"";"";"";"";"";"";"Outreach,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";36;4922;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"Implement,InternationalActor";"";"";""
"UNOMIG_S/2007/182";32;4921;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";30;4920;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";28;4919;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";""
"UNOMIG_S/2007/182";27;4918;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";26;4917;"";"";"Monitor";"";"";"";"";"";"";"Monitor";"Monitor,Advocate";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";25;4916;"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";23;4915;"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";20;4914;"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";14;4913;"";"";"";"";"";"";"";"";"";"";"";"Implement";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/182";13;4912;"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";16;4911;"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";"";"";""
"UNOMIG_S/2007/15";32;4910;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"Implement,InternationalActor";"";"";""
"UNOMIG_S/2007/15";28;4909;"";"";"";"";"";"";"";"";"";"";"Monitor,Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";29;4908;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";27;4907;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";25;4906;"";"";"";"Monitor";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";23;4905;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";22;4904;"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";21;4903;"";"";"";"Monitor";"";"";"";"";"";"Monitor";"Monitor";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";20;4902;"";"";"Monitor";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";19;4901;"";"";"Monitor";"Monitor";"";"";"";"";"";"";"Monitor";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";18;4900;"";"";"";"";"";"";"Assist";"";"";"Assist,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";17;4899;"";"";"Monitor,InternationalActor";"Monitor,InternationalActor";"";"";"";"";"";"Monitor,InternationalActor";"";"";"Implement,Advocate,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";15;4898;"";"";"";"";"";"";"";"";"";"";"Monitor,Advocate,AssistPolicies";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";13;4897;"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";12;4896;"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";11;4895;"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"Monitor";"Implement";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2007/15";7;4894;"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";31;4893;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";23;4892;"";"";"";"";"";"";"";"";"";"";"";"Implement";"Meeting,InternationalActor";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";22;4891;"";"";"";"";"";"";"";"";"";"AssistAgents,Assist,InternationalActor,MaterialSupport";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";21;4890;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"Implement";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";20;4889;"";"";"";"Monitor";"";"";"";"";"";"";"Monitor";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";19;4888;"";"";"";"Monitor";"";"";"";"";"";"Monitor";"";"Monitor,Implement";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";18;4887;"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";15;4886;"";"";"";"Monitor";"";"";"";"";"";"";"Monitor";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";9;4885;"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";7;4884;"";"";"";"Monitor";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/771";4;4883;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";""
"UNOMIG_S/2006/435";23;4882;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,MaterialSupport,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";""
"UNOMIG_S/2006/435";22;4881;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";""
"UNOMIG_S/2006/435";19;4880;"";"";"";"";"";"Monitor,Implement,InternationalActor";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/435";17;4879;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/435";16;4878;"";"";"";"";"";"";"Assist";"";"";"Meeting,AssistAgents,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/435";15;4877;"";"";"Monitor,InternationalActor";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/435";11;4876;"";"";"";"";"";"";"";"";"";"";"AssistOther,Implement,InternationalActor";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/435";10;4875;"";"";"Monitor";"Monitor,Advocate";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/435";7;4874;"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2006/435";6;4873;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"Meeting";"";""
"UNOMIG_S/2006/435";5;4872;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2006/435";4;4871;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"Meeting";"";""
"UNOMIG_S/2006/173";12;4870;"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"Implement,InternationalActor";"";"";""
"UNOMIG_S/2006/173";11;4869;"";"";"";"";"";"";"";"";"";"AssistAgents,InternationalActor";"Implement";"";"Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/173";10;4868;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"Monitor,InternationalActor";"";"Implement";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/173";8;4867;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2006/173";4;4866;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";""
"UNOMIG_S/2006/173";3;4865;"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";43;4864;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";""
"UNOMIG_S/2006/19";34;4863;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";""
"UNOMIG_S/2006/19";29;4862;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"Implement,InternationalActor";"Implement,InternationalActor";"";"";""
"UNOMIG_S/2006/19";28;4861;"";"";"";"";"";"Outreach,Implement,InternationalActor";"Outreach,InternationalActor";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";26;4860;"";"";"";"";"";"";"InternationalActor,Advocate,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";25;4859;"";"";"";"";"";"Monitor,Implement,InternationalActor";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";24;4858;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";23;4857;"";"";"";"";"";"";"Assist";"";"";"InternationalActor,MaterialSupport,AssistOther,AssistAgents,Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";22;4856;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";20;4855;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";14;4854;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";13;4853;"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";12;4852;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"Implement";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";11;4851;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";10;4850;"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2006/19";7;4849;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2006/19";6;4848;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"";""
"UNOMIG_S/2006/19";5;4847;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"";"";""
"UNOMIG_S/2005/657";20;4846;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/657";17;4845;"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/657";16;4844;"";"";"Monitor";"Monitor";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/657";15;4843;"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor,Implement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/657";11;4842;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2005/657";10;4841;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/657";9;4840;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/657";6;4839;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2005/453";24;4838;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"Implement";"Monitor,InternationalActor";"";"";""
"UNOMIG_S/2005/453";20;4837;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";19;4836;"";"";"";"";"";"";"Implement,InternationalActor";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";18;4835;"";"";"";"";"";"";"InternationalActor,Advocate,Implement,Monitor";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";17;4834;"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"Monitor,InternationalActor";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";16;4833;"";"";"";"";"";"";"Assist";"";"";"AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";15;4832;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";14;4831;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";12;4830;"";"";"";"";"";"";"";"";"";"";"";"InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";10;4829;"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"Implement,InternationalActor";"Monitor,Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";6;4828;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/453";5;4827;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";""
"UNOMIG_S/2005/453";4;4826;"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"Meeting,InternationalActor";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/269";31;4825;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";""
"UNOMIG_S/2005/269";27;4824;"";"";"";"";"";"";"Implement,InternationalActor";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/269";26;4823;"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/269";25;4822;"";"";"";"";"";"";"Monitor,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNOMIG_S/2005/269";22;4821;"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
